code,yahoo,name_en,name_zh,market_cap_100m_hkd,board_lot,category,sub_category,price,open,high,low,volume,turnover_proxy,ma5,ma10,dev5,dev10,gain1,gain3,gain5,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,base_date
1283,1283.HK,ACCEL GROUP,高陞集团控股,12.97,"5,000",Equity,Equity Securities (Main Board),1.57,1.57,1.57,1.485,200000,0.31,1.557,1.519,0.83,3.36,0.0,-0.63,3.97,1.94,1.94,2.65,1.94,1.94,-19.07,-19.07,-40.75,19.07,19.07,False,False,False,True,False,False,False,False,False,2026-08-28
1284,1284.HK,NEW MEDIA LAB,新传企划,2.76,"5,000",Equity,Equity Securities (Main Board),0.46,0.455,0.46,0.455,65000,0.03,0.463,0.474,-0.65,-2.95,0.0,-1.08,-4.17,0.5,0.62,1.22,0.5,0.62,-8.91,-25.81,-62.3,8.91,25.81,False,False,False,False,False,False,False,True,False,2026-08-28
1285,1285.HK,JIASHILI GP,嘉士利集团,5.93,"1,000",Equity,Equity Securities (Main Board),1.43,1.45,1.47,1.43,55000,0.08,1.4,1.272,2.14,12.42,-4.03,14.4,28.25,1.57,1.61,3.55,1.57,1.61,-6.37,-8.7,-58.59,8.92,11.18,False,False,False,False,False,False,False,True,False,2026-08-28
1286,1286.HK,IMPRO PRECISION,鹰普精密,171.36,"1,000",Equity,Equity Securities (Main Board),8.8,8.95,9.0,8.69,2276534,20.03,8.782,8.8,0.2,0.01,-1.4,-0.79,-2.22,11.8,11.8,11.8,11.8,11.8,-23.73,-23.73,-23.73,25.42,25.42,False,False,True,True,False,False,False,False,False,2026-08-28
1288,1288.HK,ABC,农业银行,1913.49,"1,000",Equity,Equity Securities (Main Board),6.225,6.155,6.295,6.155,55555800,345.83,6.246,6.199,-0.34,0.42,-0.24,-0.4,-0.88,6.52,6.52,6.52,6.52,6.52,-3.45,-3.45,-3.45,4.52,4.52,False,False,False,False,False,False,False,True,True,2026-08-28
1289,1289.HK,SUNLIT SCI,盛力达科技,0.67,500,Equity,Equity Securities (Main Board),2.1,2.1,2.12,2.02,50000,0.1,2.075,2.055,1.2,2.19,0.0,3.7,2.44,2.89,3.1,6.2,2.89,3.1,-26.64,-31.61,-65.81,27.34,32.26,False,False,False,True,False,False,False,False,False,2026-08-28
1290,1290.HK,CHINA HUIRONG,中国汇融,6.0,"2,000",Equity,Equity Securities (Main Board),0.55,0.58,0.61,0.55,784000,0.43,0.564,0.572,-2.48,-3.85,1.85,-7.56,-7.56,0.69,1.08,1.66,0.69,1.08,-11.59,-43.52,-63.25,20.29,49.07,False,False,False,False,False,False,False,False,False,2026-08-28
1299,1299.HK,AIA,友邦保险,7811.72,200,Equity,Equity Securities (Main Board),75.5,74.75,76.3,74.65,26474858,1998.85,74.66,74.015,1.13,2.01,1.14,1.55,0.47,92.15,92.15,109.3,92.15,92.15,-17.2,-17.2,-30.19,18.07,18.07,False,False,True,False,False,False,False,False,False,2026-08-28
1300,1300.HK,TRIGIANT,俊知集团,32.09,"2,000",Equity,Equity Securities (Main Board),1.815,1.82,1.98,1.8,6614000,12.0,1.738,1.727,4.43,5.13,-0.27,5.83,12.73,4.93,4.93,4.93,4.93,4.93,-59.84,-59.84,-59.84,63.18,63.18,False,False,False,False,False,False,False,False,False,2026-08-28
1301,1301.HK,D&G TECH,德基科技控股,1.88,"2,000",Equity,Equity Securities (Main Board),0.3,0.285,0.3,0.285,54000,0.02,0.294,0.303,2.04,-1.15,0.0,3.45,1.69,0.69,1.12,1.7,0.69,1.12,-56.52,-73.21,-82.35,56.52,73.21,False,False,False,False,False,False,False,False,False,2026-08-28
1302,1302.HK,LIFETECH SCI,先健科技,64.15,"2,000",Equity,Equity Securities (Main Board),1.385,1.39,1.405,1.38,4358000,6.04,1.384,1.38,0.07,0.36,-0.36,-1.07,1.09,2.38,2.63,5.98,2.38,2.63,-40.97,-46.58,-76.51,41.81,47.34,False,False,False,True,False,False,False,False,False,2026-08-28
1303,1303.HK,HUILI RES,汇力资源,3.89,"2,000",Equity,Equity Securities (Main Board),0.185,0.18,0.185,0.18,126000,0.02,0.186,0.19,-0.64,-2.79,-2.12,-0.54,-5.13,0.33,0.66,1.98,0.33,0.66,-43.94,-71.97,-90.66,43.94,71.97,False,False,False,False,False,False,False,False,False,2026-08-28
1304,1304.HK,FORTIOR,FORTIOR,25.31,100,Equity,Equity Securities (Main Board),117.4,128.1,128.4,115.0,623400,73.19,120.26,117.49,-2.38,-0.08,-7.63,-0.42,-0.42,185.0,226.4,226.4,185.0,226.4,-30.59,-43.29,-43.29,36.54,48.14,False,False,False,False,False,False,False,False,False,2026-08-28
1308,1308.HK,SITC,海丰国际,1292.86,"1,000",Equity,Equity Securities (Main Board),47.68,47.28,47.8,46.06,6214106,296.29,47.744,46.448,-0.13,2.65,0.85,0.13,-2.81,50.0,50.0,50.0,50.0,50.0,-4.4,-4.4,-4.4,4.64,4.64,False,False,False,False,False,False,False,True,True,2026-08-28
1310,1310.HK,HKBN,香港宽频,87.11,500,Equity,Equity Securities (Main Board),5.89,5.93,5.94,5.89,504094,2.97,5.922,5.957,-0.54,-1.13,-0.42,-0.51,-2.32,8.4,9.41,15.6,8.4,9.41,-29.29,-36.88,-61.92,29.88,37.41,False,False,False,False,False,False,False,False,False,2026-08-28
1312,1312.HK,KONTA CHINA,华控康泰,1.84,"6,000",Equity,Equity Securities (Main Board),0.033,0.032,0.033,0.029,108000,0.0,0.032,0.031,4.43,5.43,3.12,6.45,3.12,0.03,0.05,0.9,0.03,0.05,-2.94,-31.25,-96.33,2.94,31.25,False,False,False,True,False,False,False,True,False,2026-08-28
1313,1313.HK,CR BLDG MAT TEC,华润建材科技,74.37,"2,000",Equity,Equity Securities (Main Board),1.065,1.045,1.07,1.03,7230000,7.7,1.059,1.06,0.57,0.42,2.4,0.47,0.47,2.06,2.82,12.44,2.06,2.82,-48.06,-62.06,-91.4,48.3,62.23,False,False,False,True,False,False,False,False,False,2026-08-28
1314,1314.HK,TSUI WAH HLDG,翠华控股,2.62,"2,000",Equity,Equity Securities (Main Board),0.186,0.181,0.189,0.18,154000,0.03,0.185,0.184,0.76,1.09,2.76,0.0,1.09,0.22,0.29,1.7,0.22,0.29,-12.5,-34.83,-88.88,13.89,35.86,False,False,False,True,False,False,False,False,False,2026-08-28
1316,1316.HK,NEXTEER,耐世特,127.88,"1,000",Equity,Equity Securities (Main Board),5.095,5.03,5.125,4.985,6513710,33.19,5.128,5.175,-0.64,-1.56,1.29,-3.41,-3.32,8.25,8.9,20.4,8.25,8.9,-37.88,-42.42,-74.88,38.24,42.75,False,False,False,False,False,False,False,False,False,2026-08-28
1317,1317.HK,MAPLELEAF EDU,枫叶教育,5.18,"2,000",Equity,Equity Securities (Main Board),0.182,0.174,0.182,0.173,244000,0.04,0.178,0.176,2.13,3.17,-0.55,4.0,2.82,0.4,0.57,7.63,0.4,0.57,-53.92,-68.07,-97.61,53.92,68.07,False,False,False,True,False,False,False,False,False,2026-08-28
1318,1318.HK,MAO GEPING,毛戈平,244.6,100,Equity,Equity Securities (Main Board),49.9,54.65,54.65,48.14,7172932,357.93,52.38,51.206,-4.73,-2.55,-6.55,-4.77,-1.48,93.3,130.6,130.6,93.3,130.6,-41.43,-58.15,-58.15,46.52,61.79,False,False,False,False,False,False,False,False,False,2026-08-28
1319,1319.HK,OIWAHPAWN,霭华押业信贷,5.29,"8,000",Equity,Equity Securities (Main Board),0.275,0.275,0.275,0.275,8000,0.0,0.28,0.28,-1.79,-1.61,0.0,-3.51,-3.51,0.34,0.34,0.6,0.34,0.34,-20.29,-20.29,-54.17,20.29,20.29,False,False,False,False,False,False,False,False,False,2026-08-28
1323,1323.HK,HUASHENG INTL,华盛国际控股,1.78,"20,000",Equity,Equity Securities (Main Board),0.196,0.185,0.212,0.177,8050000,1.58,0.19,0.187,3.05,4.53,2.08,1.55,8.29,0.26,0.92,20.15,0.26,0.92,-18.46,-76.98,-98.95,24.62,78.72,False,False,False,True,False,False,False,False,False,2026-08-28
1328,1328.HK,GOLDSTREAM INV,金涌投资,9.42,"1,000",Equity,Equity Securities (Main Board),3.685,3.81,3.81,3.685,13000,0.05,3.721,3.76,-0.97,-2.01,0.82,-0.41,-3.53,6.28,15.0,18.55,6.28,15.0,-39.33,-74.6,-79.46,41.32,75.43,False,False,False,False,False,False,False,False,False,2026-08-28
1330,1330.HK,DYNAGREEN ENV,绿色动力环保,22.42,"1,000",Equity,Equity Securities (Main Board),5.545,5.465,5.545,5.43,368000,2.04,5.459,5.422,1.58,2.28,1.84,2.12,2.97,6.69,7.7,7.7,6.69,7.7,-17.12,-27.99,-27.99,17.12,27.99,True,False,False,False,False,False,False,False,False,2026-08-28
1332,1332.HK,TOUYUN BIOTECH,透云生物,4.71,"10,000",Equity,Equity Securities (Main Board),0.168,0.17,0.173,0.166,2330000,0.39,0.158,0.154,6.33,9.23,0.6,12.0,12.0,0.32,0.75,2.2,0.32,0.75,-46.77,-76.93,-92.14,48.31,77.6,True,False,False,False,False,False,False,False,False,2026-08-28
1333,1333.HK,BRETON,博雷顿,40.85,200,Equity,Equity Securities (Main Board),11.38,12.08,12.4,11.38,1316000,14.98,12.048,11.457,-5.54,-0.67,-5.64,-7.1,4.4,31.0,55.55,55.55,31.0,55.55,-60.0,-77.68,-77.68,63.29,79.51,False,False,False,False,False,False,False,False,False,2026-08-28
1334,1334.HK,RUICHANG INTL,瑞昌国际控股,5.3,"2,500",Equity,Equity Securities (Main Board),1.06,1.12,1.145,0.99,690000,0.73,1.126,1.151,-5.86,-7.95,-4.93,-9.79,-10.92,2.65,2.65,2.65,2.65,2.65,-56.79,-56.79,-56.79,60.0,60.0,False,False,False,False,False,False,False,False,False,2026-08-28
1336,1336.HK,NCI,新华保险,485.41,100,Equity,Equity Securities (Main Board),46.94,47.48,47.78,46.84,5753017,270.05,47.648,46.85,-1.49,0.19,-0.38,-0.59,-1.88,65.8,65.8,65.8,65.8,65.8,-27.39,-27.39,-27.39,28.66,28.66,False,False,False,False,False,False,False,False,False,2026-08-28
1338,1338.HK,BAWANG GROUP,霸王集团,0.92,"2,000",Equity,Equity Securities (Main Board),0.029,0.029,0.029,0.029,92000,0.0,0.03,0.03,-3.97,-3.65,-3.33,-6.45,-6.45,0.04,0.08,0.59,0.04,0.08,-27.5,-63.75,-95.08,27.5,63.75,False,False,False,False,False,False,False,False,False,2026-08-28
1339,1339.HK,PICC GROUP,中国人民保险集团,471.22,"1,000",Equity,Equity Securities (Main Board),5.4,5.365,5.445,5.29,22665442,122.39,5.357,5.233,0.8,3.19,0.65,1.69,2.37,7.63,7.63,7.63,7.63,7.63,-28.64,-28.64,-28.64,29.23,29.23,False,False,False,False,False,False,False,False,False,2026-08-28
1343,1343.HK,WEI YUAN HLDG,伟源控股,1.35,"5,000",Equity,Equity Securities (Main Board),0.127,0.13,0.13,0.127,430000,0.05,0.132,0.132,-3.5,-4.08,-3.05,-5.22,-3.05,0.15,0.19,4.09,0.15,0.19,-13.33,-31.58,-96.82,15.33,33.16,False,False,False,False,False,False,False,False,False,2026-08-28
1345,1345.HK,SH PIONEER HLDG,上海先锋控股,28.17,"1,000",Equity,Equity Securities (Main Board),2.24,2.24,2.24,2.24,12000,0.03,2.193,2.196,2.14,2.0,4.19,2.75,1.82,2.4,2.45,3.3,2.4,2.45,-6.67,-8.57,-32.12,6.67,8.57,False,False,False,False,False,False,False,True,True,2026-08-28
1346,1346.HK,LEVER STYLE,利华控股集团,9.04,"4,000",Equity,Equity Securities (Main Board),1.415,1.43,1.43,1.43,92000,0.13,1.379,1.361,2.61,3.97,1.43,3.28,4.81,1.64,1.69,1.69,1.64,1.69,-12.8,-15.38,-15.38,13.72,16.27,False,False,False,False,False,False,False,False,False,2026-08-28
1347,1347.HK,HUA HONG GRACE,华虹宏力,1603.95,"1,000",Equity,Equity Securities (Main Board),120.6,122.1,124.5,118.8,16751695,2020.25,116.02,118.93,3.95,1.4,-1.79,9.24,5.05,219.6,219.6,219.6,219.6,219.6,-43.31,-43.31,-43.31,45.08,45.08,False,False,False,True,False,False,False,False,False,2026-08-28
1348,1348.HK,QUALI-SMART,滉达富控股,2.61,"2,000",Equity,Equity Securities (Main Board),0.177,0.17,0.185,0.167,1710000,0.3,0.174,0.177,1.61,-0.17,4.12,-1.67,-1.12,0.41,0.41,0.75,0.41,0.41,-55.42,-55.42,-75.33,57.35,57.35,False,False,False,False,False,False,False,False,False,2026-08-28
1349,1349.HK,FUDANZHANGJIANG,复旦张江,8.26,"1,000",Equity,Equity Securities (Main Board),2.535,2.575,2.585,2.515,1157000,2.93,2.563,2.587,-1.09,-2.01,-1.55,-1.55,-2.12,3.69,5.29,9.26,3.69,5.29,-29.95,-51.13,-72.08,31.3,52.08,False,False,False,False,False,False,False,False,False,2026-08-28
1351,1351.HK,BRIGHT FUTURE,辉煌明天,1.02,"2,000",Equity,Equity Securities (Main Board),0.17,0.178,0.178,0.17,284000,0.05,0.177,0.204,-4.06,-16.79,-3.41,-1.16,-17.07,0.44,0.88,4.6,0.44,0.88,-60.0,-79.77,-96.13,61.8,80.68,False,False,False,False,False,False,False,False,False,2026-08-28
1354,1354.HK,KINGFARPROPERTY,经发物业,0.48,300,Equity,Equity Securities (Main Board),2.905,2.9,2.935,2.795,165600,0.48,2.757,2.491,5.37,16.64,0.35,19.06,-3.49,4.0,41.55,41.55,4.0,41.55,-26.63,-92.94,-92.94,27.38,93.01,True,False,False,False,False,False,False,False,False,2026-08-28
1355,1355.HK,BIOSYSEN,生物系统工程,2.74,"20,000",Equity,Equity Securities (Main Board),0.153,0.161,0.161,0.152,620000,0.09,0.163,0.171,-6.02,-10.68,-9.47,-6.71,-15.0,0.18,1.18,1.65,0.18,1.18,-11.05,-86.36,-90.24,15.47,87.03,False,False,False,False,False,False,False,False,False,2026-08-28
1357,1357.HK,MEITU,美图公司,216.21,500,Equity,Equity Securities (Main Board),4.78,4.6,5.0,4.6,183077701,875.11,4.437,4.426,7.73,8.0,7.05,10.27,7.9,9.33,12.56,23.05,9.33,12.56,-46.41,-60.19,-78.31,48.77,61.94,True,False,False,False,False,False,False,False,False,2026-08-28
1358,1358.HK,PW MEDTECH,普华和顺,13.04,"1,000",Equity,Equity Securities (Main Board),0.91,0.91,0.91,0.895,37000,0.03,0.903,0.902,0.78,0.83,1.11,1.68,0.0,1.41,1.63,2.66,1.41,1.63,-35.46,-44.17,-65.79,35.46,44.17,False,False,False,True,False,False,False,False,False,2026-08-28
1359,1359.HK,CHINA CINDA,中国信达,126.86,"1,000",Equity,Equity Securities (Main Board),0.935,0.94,0.95,0.925,49417000,46.2,0.931,0.922,0.43,1.41,0.0,0.54,1.08,1.38,2.1,3.52,1.38,2.1,-31.16,-54.76,-73.01,32.25,55.48,False,False,False,False,False,False,False,False,False,2026-08-28
1361,1361.HK,361 DEGREES,３６１度,98.95,"1,000",Equity,Equity Securities (Main Board),4.565,4.55,4.68,4.48,8988000,41.03,4.713,4.77,-3.14,-4.3,-3.49,-4.2,-7.03,7.25,7.25,7.25,7.25,7.25,-35.45,-35.45,-35.45,37.03,37.03,False,False,False,False,False,False,False,False,False,2026-08-28
1364,1364.HK,GUMING,古茗,622.15,400,Equity,Equity Securities (Main Board),26.6,25.26,27.2,25.26,25425210,676.31,25.416,24.96,4.66,6.57,5.56,5.89,6.66,31.28,31.28,31.28,31.28,31.28,-13.04,-13.04,-13.04,14.96,14.96,True,True,False,False,False,False,False,False,False,2026-08-28
1368,1368.HK,XTEP INT'L,特步国际,106.41,500,Equity,Equity Securities (Main Board),3.78,3.68,3.8,3.625,14221469,53.76,3.709,3.623,1.91,4.32,3.28,-0.26,7.85,5.54,8.3,16.32,5.54,8.3,-31.41,-54.22,-76.72,31.77,54.46,False,False,False,False,False,False,False,False,False,2026-08-28
1370,1370.HK,AOWEI HOLDING,奥威控股,2.58,"1,000",Equity,Equity Securities (Main Board),0.158,0.154,0.165,0.152,687000,0.11,0.15,0.142,5.33,11.35,4.64,12.86,5.33,0.41,1.19,3.13,0.41,1.19,-59.26,-86.13,-94.73,60.99,86.72,True,False,False,False,False,False,False,False,False,2026-08-28
1371,1371.HK,CHINA ECOTOUR,中国生态旅游,3.66,"2,000",Equity,Equity Securities (Main Board),1.07,1.09,1.09,1.07,4345,0.0,1.102,1.126,-2.9,-4.97,-3.6,-3.6,-3.6,2.43,8.3,601.18,2.43,8.3,-55.14,-86.87,-99.82,55.97,87.11,False,False,False,False,False,False,False,False,False,2026-08-28
1372,1372.HK,C CARBONNEUTRAL,中国碳中和,13.53,"1,000",Equity,Equity Securities (Main Board),1.38,1.42,1.43,1.375,1038000,1.43,1.417,1.431,-2.61,-3.56,-3.5,-0.72,-7.07,1.68,2.02,9.65,1.68,2.02,-14.88,-29.21,-85.18,17.86,31.68,False,False,False,False,False,False,False,False,False,2026-08-28
1373,1373.HK,IH RETAIL,国际家居零售,4.71,"1,000",Equity,Equity Securities (Main Board),0.66,0.67,0.675,0.65,63000,0.04,0.662,0.656,-0.3,0.69,0.0,0.0,2.33,0.85,2.38,3.4,0.85,2.38,-20.59,-71.64,-80.15,22.35,72.27,False,False,False,False,False,False,False,False,False,2026-08-28
1375,1375.HK,CC SECURITIES,中州证券,21.34,"1,000",Equity,Equity Securities (Main Board),1.785,1.8,1.81,1.77,10865000,19.39,1.73,1.704,3.18,4.72,-0.56,7.21,7.21,2.38,4.08,4.98,2.38,4.08,-23.95,-55.64,-63.65,25.0,56.25,False,False,False,False,False,False,False,False,False,2026-08-28
1377,1377.HK,DTECH,鼎泰高科,43.25,100,Equity,Equity Securities (Main Board),342.4,356.0,359.6,333.8,81100,27.77,350.6,350.02,-2.34,-2.18,-3.71,-2.95,-1.33,455.6,455.6,455.6,455.6,455.6,-21.07,-21.07,-21.07,24.85,24.85,False,False,False,False,False,False,False,False,False,2026-08-28
1378,1378.HK,CHINAHONGQIAO,中国宏桥,2307.56,500,Equity,Equity Securities (Main Board),23.5,23.14,23.86,23.0,21892889,514.48,23.54,23.218,-0.17,1.21,1.56,0.09,1.38,41.36,41.36,41.36,41.36,41.36,-42.31,-42.31,-42.31,43.18,43.18,False,False,False,False,False,False,False,False,False,2026-08-28
1380,1380.HK,CHI KINGSTONE,中国金石,2.33,"10,000",Equity,Equity Securities (Main Board),0.45,0.495,0.495,0.43,340000,0.15,0.453,0.461,-0.66,-2.39,3.45,-3.23,0.0,0.98,1.12,13.11,0.98,1.12,-49.49,-55.8,-96.22,54.08,59.82,False,False,False,False,False,False,False,False,False,2026-08-28
1382,1382.HK,PACIFICTEXTILES,互太纺织,13.07,"1,000",Equity,Equity Securities (Main Board),0.95,0.95,0.955,0.95,211000,0.2,0.952,0.955,-0.21,-0.58,-1.04,0.0,0.0,1.37,1.85,10.64,1.37,1.85,-30.29,-48.38,-91.02,30.66,48.65,False,False,False,False,False,False,False,False,False,2026-08-28
1384,1384.HK,DEEPEXI TECH,滴普科技,115.89,200,Equity,Equity Securities (Main Board),33.22,32.7,36.36,32.7,7067800,234.79,33.116,34.59,0.31,-3.96,1.65,-1.01,-5.79,120.0,128.2,128.2,120.0,128.2,-69.7,-71.64,-71.64,72.32,74.09,False,False,False,False,False,False,False,False,False,2026-08-28
1385,1385.HK,SHANGHAI FUDAN,上海复旦,73.02,"1,000",Equity,Equity Securities (Main Board),25.68,26.3,26.86,25.64,2601000,66.79,25.588,26.11,0.36,-1.65,-3.24,1.99,-4.18,57.0,57.0,57.0,57.0,57.0,-52.88,-52.88,-52.88,54.95,54.95,False,False,False,False,False,False,False,False,False,2026-08-28
1389,1389.HK,MAJOR HLDGS,美捷汇控股,2.69,"12,000",Equity,Equity Securities (Main Board),0.485,0.485,0.485,0.48,132000,0.06,0.485,0.479,0.0,1.25,-2.02,2.11,11.49,0.63,0.91,21.51,0.63,0.91,-23.02,-46.7,-97.74,23.02,46.7,False,False,False,False,False,False,False,False,False,2026-08-28
1392,1392.HK,HQVT,海清智元,181.02,500,Equity,Equity Securities (Main Board),23.94,25.28,25.34,23.68,441100,10.56,25.528,23.36,-6.22,2.48,-6.26,-12.69,14.77,30.0,30.0,30.0,30.0,30.0,-15.53,-15.53,-15.53,20.2,20.2,False,False,False,False,False,False,False,False,False,2026-08-28
1393,1393.HK,HIDILI INDUSTRY,恒鼎实业,1.2,"1,000",Equity,Equity Securities (Main Board),0.026,0.025,0.027,0.023,7030000,0.18,0.03,0.034,-13.33,-23.98,4.0,-21.21,-29.73,0.07,0.16,0.75,0.07,0.16,-63.01,-83.54,-96.4,64.38,84.15,False,False,False,False,False,False,False,False,False,2026-08-28
1396,1396.HK,GBA AI COMP,粤港湾智算,170.41,"2,000",Equity,Equity Securities (Main Board),10.76,11.5,11.6,10.75,3105908,33.42,10.486,10.548,2.61,2.01,-6.35,9.13,2.97,19.85,19.85,19.85,19.85,19.85,-41.56,-41.56,-41.56,45.79,45.79,False,False,False,False,False,False,False,False,False,2026-08-28
1397,1397.HK,BAGUIO GREEN,碧瑶绿色集团,3.22,"4,000",Equity,Equity Securities (Main Board),0.775,0.785,0.785,0.775,16000,0.01,0.778,0.768,-0.39,0.91,0.65,-0.64,0.65,1.32,1.41,1.41,1.32,1.41,-40.53,-44.33,-44.33,41.29,45.04,False,False,False,False,False,False,False,False,False,2026-08-28
1398,1398.HK,ICBC,工商银行,6461.82,"1,000",Equity,Equity Securities (Main Board),7.445,7.38,7.5,7.365,134957286,1004.76,7.476,7.421,-0.41,0.32,-0.13,-0.4,-0.4,7.66,7.66,7.66,7.66,7.66,-2.09,-2.09,-2.09,2.81,2.81,False,False,False,False,False,False,False,True,True,2026-08-28
1400,1400.HK,MOODY TECH HLDG,满地科技股份,0.95,"10,000",Equity,Equity Securities (Main Board),0.025,0.025,0.025,0.022,15320000,0.38,0.023,0.022,7.76,14.16,8.7,13.64,25.0,0.03,1.67,61.43,0.03,1.67,0.0,-98.5,-99.96,0.0,98.5,False,False,False,False,False,False,False,True,False,2026-08-28
1401,1401.HK,FUTURE MACH LTD,未来机器有限公司,3.83,"2,000",Equity,Equity Securities (Main Board),0.255,0.25,0.255,0.245,1763000,0.45,0.252,0.261,1.03,-2.19,5.37,-1.92,0.0,1.42,15.3,15.3,1.42,15.3,-82.04,-98.33,-98.33,82.04,98.33,False,False,False,False,False,False,False,False,False,2026-08-28
1402,1402.HK,I-CONTROL,超智能控股,4.36,"10,000",Equity,Equity Securities (Main Board),0.415,0.415,0.415,0.39,700000,0.29,0.426,0.395,-2.58,4.93,-4.6,-6.74,6.41,0.46,0.54,0.86,0.46,0.54,-9.78,-23.15,-51.74,9.78,23.15,False,False,False,False,False,False,False,True,False,2026-08-28
1405,1405.HK,DPC DASH,达势股份,45.38,100,Equity,Equity Securities (Main Board),34.48,32.5,34.48,31.6,1635540,56.39,35.644,36.402,-3.27,-5.28,7.28,-6.66,-8.15,74.5,125.2,125.2,74.5,125.2,-53.72,-72.46,-72.46,53.72,72.46,False,False,False,False,False,False,False,False,False,2026-08-28
1407,1407.HK,JY GAS,交运燃气,2.64,"2,000",Equity,Equity Securities (Main Board),0.6,0.595,0.6,0.595,220000,0.13,0.6,0.604,0.0,-0.58,0.0,0.84,0.0,0.83,0.83,1.6,0.83,0.83,-27.71,-27.71,-62.5,27.71,27.71,False,False,False,False,False,False,False,False,False,2026-08-28
1408,1408.HK,MACAU E&M,濠江机电,1.8,"2,000",Equity,Equity Securities (Main Board),0.36,0.36,0.36,0.36,4000,0.0,0.363,0.351,-0.83,2.71,-2.7,-4.0,5.88,0.47,0.47,5.5,0.47,0.47,-23.4,-23.4,-93.45,23.4,23.4,False,False,False,False,False,False,False,False,False,2026-08-28
1410,1410.HK,EDVANCE INTL,安领国际,8.48,"10,000",Equity,Equity Securities (Main Board),0.84,0.825,0.875,0.825,2140000,1.8,0.813,0.794,3.32,5.79,5.0,2.44,8.39,0.95,1.25,1.85,0.95,1.25,-7.89,-30.0,-52.7,11.58,32.8,False,False,False,False,False,False,False,False,False,2026-08-28
1412,1412.HK,Q P GROUP,隽思集团,5.77,"2,000",Equity,Equity Securities (Main Board),1.085,1.09,1.09,1.09,34000,0.04,1.065,1.062,1.88,2.12,2.36,2.36,2.36,1.65,1.9,1.9,1.65,1.9,-33.94,-42.63,-42.63,34.24,42.89,False,False,False,False,False,False,False,False,False,2026-08-28
1413,1413.HK,FEG HOLDINGS,铸帝控股,0.75,"7,000",Equity,Equity Securities (Main Board),0.23,0.21,0.23,0.204,98000,0.02,0.219,0.225,4.93,2.31,9.52,0.88,-0.86,0.42,1.98,2.6,0.42,1.98,-45.24,-88.35,-91.15,45.24,88.35,False,False,False,True,False,False,False,False,False,2026-08-28
1415,1415.HK,COWELL,高伟电子,214.58,"1,000",Equity,Equity Securities (Main Board),24.7,24.68,24.96,24.34,2212167,54.64,24.232,23.906,1.93,3.32,0.08,1.98,5.92,33.88,43.06,43.06,33.88,43.06,-26.33,-42.03,-42.03,27.1,42.64,True,False,False,False,False,False,False,False,False,2026-08-28
1416,1416.HK,CTR HOLDINGS,CTR HOLDINGS,2.63,"10,000",Equity,Equity Securities (Main Board),0.188,0.188,0.188,0.18,380000,0.07,0.186,0.185,1.29,1.68,0.0,3.3,2.73,0.26,0.34,0.71,0.26,0.34,-29.06,-45.51,-73.52,29.06,45.51,False,False,False,True,False,False,False,False,False,2026-08-28
1417,1417.HK,RIVERINE CHINA,浦江中国,29.69,"2,000",Equity,Equity Securities (Main Board),7.33,7.805,8.09,7.33,1014000,7.43,7.833,7.68,-6.42,-4.56,-6.09,-2.46,-5.17,9.78,9.78,9.78,9.78,9.78,-17.32,-17.32,-17.32,25.09,25.09,False,False,False,False,False,False,False,False,False,2026-08-28
1418,1418.HK,SINOMAX GROUP,盛诺集团,2.36,"2,000",Equity,Equity Securities (Main Board),0.135,0.132,0.135,0.132,74000,0.01,0.137,0.137,-1.6,-1.68,0.0,-2.88,-2.17,0.25,0.43,0.85,0.25,0.43,-46.0,-68.24,-84.12,46.0,68.24,False,False,False,False,False,False,False,False,False,2026-08-28
1420,1420.HK,CHUAN HOLDING,川控股,2.95,"4,000",Equity,Equity Securities (Main Board),0.22,0.22,0.233,0.22,304000,0.07,0.213,0.208,3.29,5.52,0.0,10.0,7.32,0.31,0.31,0.6,0.31,0.31,-26.03,-26.03,-61.17,30.16,30.16,False,False,False,False,False,False,False,False,False,2026-08-28
1421,1421.HK,PROSP GP INTL,恒昌集团国际,1.38,"5,000",Equity,Equity Securities (Main Board),0.69,0.68,0.695,0.68,35000,0.02,0.688,0.681,0.29,1.32,0.73,0.0,6.15,0.92,0.92,12.6,0.92,0.92,-24.46,-24.46,-94.48,25.0,25.0,False,False,False,True,False,False,False,False,False,2026-08-28
1425,1425.HK,JUSTIN ALLEN H,捷隆控股,7.44,"5,000",Equity,Equity Securities (Main Board),0.595,0.59,0.615,0.58,2475000,1.47,0.58,0.575,2.59,3.48,1.71,4.39,4.39,0.73,0.85,0.85,0.73,0.85,-15.75,-27.65,-27.65,18.49,30.0,True,False,False,False,False,False,False,False,False,2026-08-28
